index	#1 Label	#2 Count	#3 String
2351	1,0	2	#UgandaAirlines', A330 aircraft is of high quality. It's not in development as @The_EastAfrican article claimed. It lowers the potential cost for servicing. The A330 was found to be the best of its kind. ||||| @OfwonoOpondo @The_EastAfrican lies u well know the A330 900neo is a better option
2352	1,1	2	A photo of the "rehabilitated" trail leading to #WesternBrookPond in #GrosMorne National Park. What a travesty if not illegal. #ecologicalIntegrity be damned. Other photo is what I took a couple of years ago. [URL] ||||| Parks are diff things to diff users. Some ppl want manicured picknic areas &amp; parking lots, others want remote wilderness. PCA got this one way wrong. I prefer they stick to the ‘preserve &amp; protect’ part of the mandate, and make the 2nd ‘present to public’ part depend on 1st [URL]
2353	1,1	2	INSURANCE: Hours After FBI Found Classified Hillary Emails on Weiner Laptop, Peter Strzok’s Wife Was Promoted to Director of SEC Enforcement [URL] ||||| @joyreaper @ColtsPens85 This could not only be made into a movie, it should be. There is so much dirt on Clinton, The Dems, The DNC, FBI/DOJ, Obama and so on and so on, it would have to be a 10 part mini series. Hollywood should not do it. They will lie. Dinesh D'Souza should do it. How about GoFundMe.
2354	1,3	2	JC to Sam - what if there's a tie?  Sam- what do you mean what if there's a tie.. oh fuck  JC- you haven't thought about that  Sam - no   #BB20 [URL] ||||| @BBrotherUpdates HAH HA JC picked the wrong side bye bye
2355	1,3	2	Can't tweet without the twitter police making sure I include every stipulation/phrase from ETF article [URL]  Wasn't meant to mislead - was frustrated about Michael Cohn comment. Tried to show why it's wrong  Delay is for Direxion proposal - NOT VanEck or SolidX ||||| @VentureCoinist @coindesk CEO and family must have shorted 100X leverage before releasing sensationalist fake news.
2356	1,3	2	Remember, “context doesn’t matter.” Is it so wrong to make them live by their own rules? [URL] ||||| @stillgray The press are hurting themselves by spreading lies and misguided online attacks on every citizen.
2357	1,3	2	Wow, Eight years has passed. Thank you for all the love, thank you for all the support. Thank you for everything.  I love you. H ||||| @Harry_Styles You always get the date wrong mister
2358	1,1	2	Listen the best indie rock and pop music Raspin Stuwart @raspinstuwart - Nothin' But Lies on [URL] ||||| Thanks 4 the RA-spinZ  Only rock radio #indierock &amp; #pop #music  Raspin Stuwart @raspinstuwart -  Nothin' But Lies @Only_rock_radio 🎧🎧🎧[URL] @promusic_indie @Radiopromost @LiquiDiva4 @WOAPRadio @whoozlmusic  @RockBluesMuse @HOTROCKTV @THR @DocTheHitman ⭐️ [URL]
2359	1,3	2	Trump again points to media covering his speech and calls them “fake news”, egging crowd on. ||||| @jimsciutto Press needs to point back in one voice and say "Fake President" and then "Putin's Apprentice" and then "Illegitimate POTUS"
2360	1,1	2	I don't care if you think I'm a 'libtard snowflake' with 'Trump derangement syndrome'.    I WILL continue to point out the President's blatant lies, and there isn't a thing in the world you can do to stop me.  DEAL WITH IT!! ||||| @krassenstein Don’t give into them making trumps mental illness ok. They’re just hiding their own. The proof lies in the action reaction law.
2361	1,0	2	#bb20 I can’t stand #BBBrett for the lie he told on #BBROCKSTAR.  I understand it’s a game and you may tell a lie to win, but don’t tell a lie on someone else, when it’s going to hurt them.  Lie on yourself. #asshole #liar ||||| @vernskilove It’s a lie that covered the flip and advanced his game at the expense of his arch nemesis.  In order to win $500K, you have to play the game. Rockstar naive to think otherwise. #BB20
2362	1,1	2	Mourinho laughing with McKenna and Carrick in training. Hate to hammer this home but what he says to the press and how he is in training can be completely different. He’s using press to get what he wants and we all want signings so is he not fighting for us? {shrugs} ||||| @mufc_anna Jose Mourinho is a very intelligent man,he will for example agree with a player behind the curtains to create a fake fall out &amp; make headlines only to see him laughing with that same player in  training  Making the media guys look fools
2363	1,0	2	The government has today announced the biggest pay rise in almost 10 years for around one million public sector workers: [URL] [URL] ||||| @theresa_may Liar! The police are saying the opposite!
2364	1,1	2	Shocking: Look What This Medical Student Said About Pedophilia. Who would trust this German woman as a doctor? It's a heinous crime that destroys the lives of innocent children.  The creeping normalization of pedophilia is SICK! [URL] ||||| Wordscannot even express how I feel about this horror! I don't give a shit how they try to condone or normalize Pedophilia, it is a horrible sentence 2 children, who should not be sexualized or abused by an adult! It is WRONG on so many levels. As a survivor of abuse it destroys. [URL]
2365	1,1	2	Woman’s biggest fear is getting hurt after they’ve already explained their pain. ||||| But even after the explanation a nigga still “clueless” on what they doing wrong [URL]
2366	1,3	2	Oh, wow...  Kimberly Guilfoyle Makes ‘Bitter-Sweet’ Announcement, Reveals Brand New Position  [URL] ||||| @ChuckCallesto She is "leaving" because she is banging the Presidents son, nothing wrong with that, but that would create a conflict of interest with her former employer.
2367	1,3	2	Congrats to the Staten Island Solar Car Club on their 2nd place finish at the national Solar Car Challenge! This achievement is a reflection of their hard work &amp; determination. It's great to see the next generation harness the power of STEM to create a car of the future! [URL] ||||| @RepDanDonovan It would be great to see the GOP get behind renewable energy sources instead of clinging to a dead coal industry.   “There is no Planet B”.   Pres.  Macron
2368	1,3	2	Find out which Islanders are hotting up and cooling down after last night's lie detector drama! 🔥 #LucozadeZero #ad [URL] ||||| @LoveIsland Well if Jani have split up, I’m not watching it again. In my mind the lie detector is a con just to stir things up for increased ratings.
2369	1,0	2	Key GOP senators rip Trump's farm bailout: 'America’s farmers don’t want to be paid to lose' [URL] ||||| @CNBC What's wrong Bob, VW on your back again?
2370	1,1	2	Give a man a fish and he will eat for a day.  Give a man a welfare check, section 8 housing, and food stamps to buy beer with, and he’ll vote DEMOCRAT the rest of his life! 😂 ||||| That's not fake news. [URL]
2371	1,1	2	Broadcasting on Facebook live, Infowars’ Alex Jones tells tens of thousands of people that Robert Mueller “rapes kids in front of people,” and talks of killing Mueller. Facebook says that’s fine per its user guidelines. [URL] ||||| @markfollman How does he still have a platform??!?! He needs to be banned from @facebook @YouTube!!! He spreads crazy conspiracy theories and false news regularly!
2372	1,1	2	What’s the best part of a Double Cheeseburger?  0%                Beef patties 0%                Cheese 100%            Gherkin 0%                Ketchup 0%                Bun  10,000,000,72 votes    final results  Who knew? 🤷‍♀️ ||||| where is the lie tho [URL]
2373	1,3	2	I’m in a discussion with my bf  RT if you have to have the air on 71 or lower Fav for 71 and higher   Trying to end this ||||| What’s wrong with y’all liking this tweet.... I’m sweating if it’s .1 degrees over 71 [URL]
2374	1,3	2	Jenelle is hesitant to go to Kaiser’s drop-off by herself. #TeenMom2 [URL] ||||| @TeenMom Poor Kaiser, our guts and hearts as a mom don’t lie. May God please send someone to protect that little guy and to love him. #StepDadIsAStepMonster
2375	1,3	2	If you were the #XFL Commissioner, would you make any changes to the rules around catches? 🙌🏈 [URL] ||||| @xfl2020 Allow fair catches.  It was quite dangerous when there is no fair catch in the original #XFL.
2376	1,1	2	New: The White House has suspended the practice of publishing public summaries of President Trump's phone calls with world leaders. Bringing an end to a common exercise from Republican and Democratic administrations. @kaitlancollins scoops [URL] ||||| What could possibly go wrong with further obfuscation by this Administration?  Soon, outside of seriously great journalists who will have to take big risks, or leakers taking big risks, our only source of information will be Fox News.  What do we call that, boys and girls? [URL]
2377	1,3	2	What the fuck is going on at Fox News? ||||| @Fuctupmind Bullshit?
2378	1,2	2	Why do I even try to be nice to people? ||||| @EGardner27 What's wrong
2379	1,1	2	My tl is full of white people saying Mississippi isn’t racist and they’ve never seen a KKK member there. I lived in Memphis for quite a few years. If you kept going down the street I lived on, you’d be in Mississippi. I saw a whole klan parade. These people are full of shit. ||||| They lying like shit [URL]
2380	1,3	2	Time for T1: How does a consumerism model advance or hinder the success of the healthcare system and patients?  #hcldr [URL] ||||| @hcldr T1: Like all things, it requires a balance. I am so excited because our industry needs this change up, but it's not like the consumerism model doesn't have greed take things in the wrong directions as well. Luckily, we have a good group here in #HCLDR trying to keep things honest
2381	1,3	2	So my next tattoo is going to be @HamillHimself as Luke Skywalker. NOW do I get photo 1 or 2 [URL] ||||| I was gonna say photo 1 but Mark Hamill and Kevin Conroy both said photo 2 so I'm CLEARLY wrong and it has to be photo 2. I'd go with photo 2 [URL]
2382	1,3	2	Smudge rails against the systematic unfairness of not being allowed outside. Viva la revolution! [URL] ||||| If you’re not following the adventures of John Scalzi’s kitten Smudge...what is wrong with you? 😉 [URL]
2383	1,0	2	Fortenberry, Smith say Mueller should wrap up collusion probe [URL] #Huskers Do you think Mueller is taking too long? [URL] ||||| .@JeffFortenberry is hosting a community discussion in Lincoln on Friday, July 27 at 5 pm at Schoo Middle School. Let him no what you think about his sycophantic slavishness to our Cheater, Liar, and Colluder-in-Chief #Russia #TradeWar #NE01 [URL]
2384	1,3	2	The SIU has identified the suspect in Toronto's deadly mass shooting as 29-year-old Faisal Hussain. CBC News has obtained the following statement on behalf of his family, who say their "hearts are in pieces for the victims." [URL] [URL] ||||| @shanifanasser Awful “journalism” if we should even call it that. #fakenews as per usual. Cat is out of the bag, letter was written by Mohammed Hashim an excellent spin doctor. Take it with a grain of salt how much “truth” is in the letter. Lefties agenda to play certain cards.
2385	1,1	2	You just have to laugh at a @CNN panel essentially shrugging off the #TrumpCohen tape. Imagine the exploding heads and fainting spells if it was candidate Obama talking about paying cash hush money to a mistress before an election. ||||| @peterdaou @CNN I mean they impeached Clinton for lying about an affair. But paying off a mistress, on tape, probablya campaign finance violation, no biggie.
